Dim1,Dim2,Label
9.653284,0.007097783,ProtGPT2
5.592111,6.315963,ProtGPT2
9.121206,9.016527,ProtGPT2
8.366607,1.9255575,ProtGPT2
10.711289,6.9120846,ProtGPT2
9.277026,8.948916,ProtGPT2
7.0131187,7.6737185,ProtGPT2
8.851582,7.9353476,ProtGPT2
7.386177,6.9735327,ProtGPT2
8.828582,7.8808255,ProtGPT2
8.978133,4.7289343,ProtGPT2
12.126223,5.730507,ProtGPT2
9.830752,7.366542,ProtGPT2
9.505518,5.5544662,ProtGPT2
8.939598,8.966914,ProtGPT2
13.105873,-1.032291,ProtGPT2
14.831844,1.7721469,ProtGPT2
8.113107,6.890448,ProtGPT2
10.2633705,8.438434,ProtGPT2
12.241745,2.268618,ProtGPT2
4.4134564,8.640538,ProtGPT2
15.274403,1.7046467,ProtGPT2
10.640342,6.3257,ProtGPT2
9.170728,5.8272243,ProtGPT2
14.001966,4.999661,ProtGPT2
9.454087,5.205811,ProtGPT2
9.429772,5.8369837,ProtGPT2
12.972441,4.718952,ProtGPT2
9.083659,8.044776,ProtGPT2
8.566003,3.5515344,ProtGPT2
9.043962,8.990615,ProtGPT2
10.469845,7.2858586,ProtGPT2
6.3885064,8.0737505,ProtGPT2
7.1385336,7.8635097,ProtGPT2
10.124358,5.166096,ProtGPT2
14.095251,5.642978,ProtGPT2
4.0621686,6.6236286,ProtGPT2
7.157188,7.2318177,ProtGPT2
9.834864,8.460453,ProtGPT2
6.589439,7.655683,ProtGPT2
6.7548485,8.034337,ProtGPT2
13.224407,0.38183963,ProtGPT2
11.359482,6.1958895,ProtGPT2
10.676185,6.161986,ProtGPT2
13.146163,-0.9854353,ProtGPT2
7.570029,7.0027175,ProtGPT2
7.090536,6.4708843,ProtGPT2
9.34421,2.8105457,ProtGPT2
6.657313,4.7094045,ProtGPT2
9.407621,8.812332,ProtGPT2
10.817372,1.5149372,ProtGPT2
13.729126,-0.6354075,ProtGPT2
10.44986,7.208872,ProtGPT2
13.782922,0.25661084,ProtGPT2
8.188894,2.3589272,ProtGPT2
4.9324403,6.0998354,ProtGPT2
11.219978,5.637611,ProtGPT2
12.95652,4.7665257,ProtGPT2
7.2984047,7.502511,ProtGPT2
9.109093,8.881386,ProtGPT2
9.163981,8.27551,ProtGPT2
13.785278,-0.22292605,ProtGPT2
8.759091,8.057313,ProtGPT2
8.873892,8.137787,ProtGPT2
6.7221,6.1744704,ProtGPT2
12.801189,4.70583,ProtGPT2
5.584847,7.059865,ProtGPT2
13.833974,0.5047733,ProtGPT2
7.457292,6.4157844,ProtGPT2
9.32126,7.953436,ProtGPT2
7.1916437,4.8451962,ProtGPT2
9.90746,5.0153165,ProtGPT2
8.712814,7.8527126,ProtGPT2
8.859551,3.9304948,ProtGPT2
8.572462,3.5846314,ProtGPT2
8.996834,8.282991,ProtGPT2
11.178799,6.217155,ProtGPT2
9.810343,2.7094557,ProtGPT2
8.956778,8.805902,ProtGPT2
8.9298935,8.94128,ProtGPT2
15.103813,1.5195,ProtGPT2
9.742006,8.340417,ProtGPT2
6.5870843,6.4010673,ProtGPT2
13.264591,-0.66620964,ProtGPT2
9.098586,7.7122045,ProtGPT2
8.455084,1.0629507,ProtGPT2
8.4216795,6.946602,ProtGPT2
9.172621,3.732275,ProtGPT2
12.179978,4.3438854,ProtGPT2
7.2969174,4.6896873,ProtGPT2
9.123307,8.593614,ProtGPT2
9.003572,4.052814,ProtGPT2
14.646618,1.5231632,ProtGPT2
9.722444,8.329893,ProtGPT2
9.849172,4.2869916,ProtGPT2
7.9422894,6.345421,ProtGPT2
9.343767,4.8092575,ProtGPT2
8.837237,8.074054,ProtGPT2
8.2942505,3.42102,ProtGPT2
6.571363,5.6553392,ProtGPT2
12.8512335,5.768071,ProtGPT2
10.519821,2.4477088,ProtGPT2
13.704372,0.19351824,ProtGPT2
4.5503335,6.4753785,ProtGPT2
10.392786,1.3135096,ProtGPT2
6.839363,4.9431767,ProtGPT2
8.820302,8.545645,ProtGPT2
13.811998,5.683774,ProtGPT2
9.0419035,8.824255,ProtGPT2
9.285678,8.639763,ProtGPT2
12.602362,4.4633017,ProtGPT2
9.796279,6.643211,ProtGPT2
6.5970526,4.891837,ProtGPT2
9.082561,8.860967,ProtGPT2
7.742696,5.25012,ProtGPT2
7.8378634,7.588477,ProtGPT2
13.342625,5.3200397,ProtGPT2
9.349167,7.160231,ProtGPT2
15.108318,1.7701745,ProtGPT2
9.730776,6.019848,ProtGPT2
12.434749,-0.5674215,ProtGPT2
14.069334,1.0014938,ProtGPT2
8.552936,7.4163346,ProtGPT2
14.627352,1.4284469,ProtGPT2
9.888118,8.112482,ProtGPT2
8.247724,2.3377087,ProtGPT2
14.357733,4.4103436,ProtGPT2
9.410543,5.8180094,ProtGPT2
7.53522,5.756664,ProtGPT2
7.4482102,7.062164,ProtGPT2
8.273324,2.1380932,ProtGPT2
5.1926217,8.083162,ProtGPT2
8.4427395,3.6278195,ProtGPT2
7.6904144,7.254965,ProtGPT2
9.219204,4.616772,ProtGPT2
9.348198,8.990647,ProtGPT2
9.98153,3.0032513,ProtGPT2
8.947854,5.00212,ProtGPT2
6.329449,5.56049,ProtGPT2
6.7848206,7.596001,ProtGPT2
7.2201576,5.6574097,ProtGPT2
14.623707,0.87027,ProtGPT2
14.318454,1.5429378,ProtGPT2
7.373727,7.5349903,ProtGPT2
8.359301,7.3465204,ProtGPT2
6.649701,6.361068,ProtGPT2
13.635269,3.1936738,ProtGPT2
8.998677,5.2097282,ProtGPT2
14.081501,5.168179,ProtGPT2
10.03559,4.7923317,ProtGPT2
6.1783085,7.6138816,ProtGPT2
10.5604725,7.045865,ProtGPT2
9.222062,8.652233,ProtGPT2
11.000169,6.1294174,ProtGPT2
12.302169,4.8079267,ProtGPT2
8.123209,2.0405803,ProtGPT2
6.4811044,6.281828,ProtGPT2
13.801628,6.0873456,ProtGPT2
15.2575655,1.578202,ProtGPT2
6.726114,5.5213933,ProtGPT2
11.736687,4.9581404,ProtGPT2
6.5779305,7.764159,ProtGPT2
10.987293,2.348694,ProtGPT2
9.186176,8.315553,ProtGPT2
7.8485494,5.3646793,ProtGPT2
8.601954,7.411572,ProtGPT2
13.634459,-0.22244908,ProtGPT2
6.130049,7.8164062,ProtGPT2
11.716976,4.964303,ProtGPT2
9.92525,8.158134,ProtGPT2
14.584851,2.5467145,ProtGPT2
8.08448,7.2047553,ProtGPT2
15.306828,1.7014576,ProtGPT2
9.529932,8.927383,ProtGPT2
14.40951,1.8323216,ProtGPT2
9.000966,7.9437385,ProtGPT2
9.479237,8.818499,ProtGPT2
15.252448,1.6380377,ProtGPT2
13.579162,-0.46502867,ProtGPT2
9.551479,7.4407973,ProtGPT2
14.982781,1.3111829,ProtGPT2
7.68897,7.777714,ProtGPT2
9.275757,4.7484655,ProtGPT2
9.829966,8.363821,ProtGPT2
6.604745,7.580599,ProtGPT2
6.237578,6.9255176,ProtGPT2
6.610932,6.303834,ProtGPT2
9.649145,7.502344,ProtGPT2
